Source,Selection,GuardedMatches,League,Tau,N,HitRate,N_X,HitRate_X,N_nonX,HitRate_nonX,Share_1X,Share_12,Share_X2,X_removed_rate,X_actual_rate,ExpectedCorrect_per13,TauLabel,IsCurrentRule,Delta_HitRate,Delta_HitRate_CI95_L,Delta_HitRate_CI95_U,Delta_HitRate_X,Delta_HitRate_X_CI95_L,Delta_HitRate_X_CI95_U,Delta_HitRate_nonX,Delta_HitRate_nonX_CI95_L,Delta_HitRate_nonX_CI95_U
odds_only,top7of13,461,E3,1.0,461,0.7396963123644251,124,0.28225806451612906,337,0.9080118694362018,0.19088937093275488,0.7136659436008677,0.09544468546637744,0.7136659436008677,0.26898047722342733,9.616052060737527,1.00,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
production_blend,all,553,E0,0.0,553,0.7685352622061483,138,1.0,415,0.691566265060241,0.6871609403254972,0.0,0.3128390596745027,0.0,0.24954792043399637,9.990958408679928,0.00,False,-0.00723327305605781,-0.050632911392405,0.03440325497287498,0.5144927536231885,0.42962832550860713,0.6,-0.1807228915662651,-0.21839219953130237,-0.1459146655760117
production_blend,all,553,E0,0.1,553,0.7685352622061483,138,1.0,415,0.691566265060241,0.6871609403254972,0.0,0.3128390596745027,0.0,0.24954792043399637,9.990958408679928,0.10,False,-0.00723327305605781,-0.050632911392405,0.03440325497287498,0.5144927536231885,0.42962832550860713,0.6,-0.1807228915662651,-0.21839219953130237,-0.1459146655760117
production_blend,all,553,E0,0.15,553,0.7685352622061483,138,1.0,415,0.691566265060241,0.6871609403254972,0.0,0.3128390596745027,0.0,0.24954792043399637,9.990958408679928,0.15,False,-0.00723327305605781,-0.050632911392405,0.03440325497287498,0.5144927536231885,0.42962832550860713,0.6,-0.1807228915662651,-0.21839219953130237,-0.1459146655760117
production_blend,all,553,E0,0.2,553,0.7685352622061483,138,1.0,415,0.691566265060241,0.6853526220614828,0.0018083182640144665,0.3128390596745027,0.0018083182640144665,0.24954792043399637,9.990958408679928,0.20,False,-0.00723327305605781,-0.050632911392405,0.03440325497287498,0.5144927536231885,0.42962832550860713,0.6,-0.1807228915662651,-0.21839219953130237,-0.1459146655760117
production_blend,all,553,E0,0.25,553,0.7613019891500904,138,0.9202898550724637,415,0.708433734939759,0.6582278481012658,0.06871609403254973,0.2730560578661845,0.06871609403254973,0.24954792043399637,9.896925858951175,0.25,False,-0.01446654611211573,-0.05248643761301997,0.02350813743218816,0.43478260869565216,0.3534454022988506,0.5188041669058141,-0.16385542168674705,-0.20094562647754133,-0.13042972699696667
production_blend,all,553,E0,0.3,553,0.7757685352622061,138,0.4855072463768116,415,0.8722891566265061,0.4177215189873418,0.4810126582278481,0.10126582278481013,0.4810126582278481,0.24954792043399637,10.08499095840868,0.30,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
production_blend,all,553,E0,1.0,553,0.7757685352622061,138,0.4855072463768116,415,0.8722891566265061,0.4177215189873418,0.4810126582278481,0.10126582278481013,0.4810126582278481,0.24954792043399637,10.08499095840868,1.00,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
production_blend,all,793,E1,0.0,793,0.7074401008827238,203,1.0,590,0.6067796610169491,0.7540983606557377,0.0,0.2459016393442623,0.0,0.25598991172761665,9.19672131147541,0.00,False,-0.047919293820933184,-0.08701134930643128,-0.010088272383354302,0.5221674876847291,0.45410566400473235,0.591647275547799,-0.24406779661016953,-0.2797289201737307,-0.2102521008403362
production_blend,all,793,E1,0.1,793,0.7074401008827238,203,1.0,590,0.6067796610169491,0.7540983606557377,0.0,0.2459016393442623,0.0,0.25598991172761665,9.19672131147541,0.10,False,-0.047919293820933184,-0.08701134930643128,-0.010088272383354302,0.5221674876847291,0.45410566400473235,0.591647275547799,-0.24406779661016953,-0.2797289201737307,-0.2102521008403362
production_blend,all,793,E1,0.15,793,0.7074401008827238,203,1.0,590,0.6067796610169491,0.7540983606557377,0.0,0.2459016393442623,0.0,0.25598991172761665,9.19672131147541,0.15,False,-0.047919293820933184,-0.08701134930643128,-0.010088272383354302,0.5221674876847291,0.45410566400473235,0.591647275547799,-0.24406779661016953,-0.2797289201737307,-0.2102521008403362
production_blend,all,793,E1,0.2,793,0.7074401008827238,203,1.0,590,0.6067796610169491,0.7528373266078184,0.0012610340479192938,0.2459016393442623,0.0012610340479192938,0.25598991172761665,9.19672131147541,0.20,False,-0.047919293820933184,-0.08701134930643128,-0.010088272383354302,0.5221674876847291,0.45410566400473235,0.591647275547799,-0.24406779661016953,-0.2797289201737307,-0.2102521008403362
production_blend,all,793,E1,0.25,793,0.7049180327868853,203,0.9753694581280788,590,0.611864406779661,0.7452711223203027,0.017654476670870115,0.23707440100882723,0.017654476670870115,0.25598991172761665,9.163934426229508,0.25,False,-0.05044136191677173,-0.08953341740226983,-0.013839848675914371,0.4975369458128079,0.43145082942705176,0.5673209798994974,-0.23898305084745763,-0.2750021626297578,-0.20534004402520892
